junction	orig_count	orig_posterior	swapped_count	swapped_posterior	total_reads
chr11|RNF169:74521375|RNF169:74500671|rev|+	1	0.845047068994	0	0	1
chr1|ATP2B4:203677232|ATP2B4:203676137|rev|+	0	0.0	1	0.909420583764	1
chr11|CLNS1A:77330651|CLNS1A:77340944|rev|-	1	0.767956359889	1	0.907248075562	2
chr1|PTP4A2:32381496|PTP4A2:32385259|rev|-	1	0.885297907168	3	0.998008749638	3
chr13|EPSTI1:43491677|EPSTI1:43544806|rev|-	1	0.880911977217	0	0	1
chr18|CEP192:13042333|CEP192:12999420|rev|+	0	0.0	1	0.909792939275	1
chr6|RNF8:37344809|RNF8:37328222|rev|+	0	0.0	1	0.755723804946	1
chr6|PCMT1:150094305|PCMT1:150092298|rev|+	1	0.845047068994	0	0	1
chr8|EXTL3:28575724|EXTL3:28573102|rev|+	1	0.885298278903	0	0	1
chr2|XRCC5:217012999|XRCC5:217005909|rev|+	0	0.0	1	0.839274326536	1
chr4|ANKRD17:73956384|ANKRD17:73958017|dup|-	0	0.0	1	0.909792737232	1
chr4|PALLD:169815828|PALLD:169812073|rev|+	0	0.0	1	0.847178770491	1
chr4|ARHGAP10:148876525|ARHGAP10:148860976|rev|+	0	0.0	2	0.956031457931	2
chr9|UBQLN1:86293356|UBQLN1:86301070|rev|-	1	0.66414328017	1	0.909420357027	2
chr19|POLD1:50902741|POLD1:50902108|rev|+	1	0.885298638242	0	0	1
chr15|DTWD1:49926991|DTWD1:49917310|rev|+	0	0.0	1	0.907956242884	1
chr2|ALMS1:73800551|ALMS1:73799389|dup|+	0	0.0	1	0.891873434708	1
chr21|TMPRSS2:42843733|TMPRSS2:42870116|rev|-	1	0.892137314723	0	0	1
chr1|SRSF4:29481208|SRSF4:29481422|dup|-	1	0.805838523782	0	0	1
chr1|ZNF362:33760906|ZNF362:33760538|rev|+	0	0.0	1	0.904375269206	1
chrX|TAF1:70644088|TAF1:70641159|rev|+	1	0.867951702652	0	0	1
chr19|PKN1:14569187|PKN1:14568843|rev|+	0	0.0	1	0.909792939275	1
chrX|FAM50A:153677645|FAM50A:153674763|rev|+	1	0.805838020297	0	0	1
chr13|SPATA13:24798720|SPATA13:24796957|dup|+	1	0.836143697623	0	0	1
chr15|UBE3A:25650608|UBE3A:25657118|rev|-	4	0.998451727959	3	0.846925129237	7
chr22|PITPNB:28290543|PITPNB:28310335|rev|-	0	0.0	2	3.02909158413e-10	2
chr14|PSEN1:73614802|PSEN1:73614503|rev|+	1	0.844353398037	0	0	1
chr3|TFDP2:141772957|TFDP2:141820683|rev|-	0	0.0	1	0.883093886657	1
chr1|PTPRC:198691605|PTPRC:198673601|rev|+	1	0.770671302258	1	0.0838813372205	1
chr13|UBAC2:99896878|UBAC2:99890681|rev|+	1	0.885297522384	0	0	1
chr16|SCNN1B:23366810|SCNN1B:23359913|rev|+	0	0.0	1	0.847178842235	1
chr3|LRIG1:66455622|LRIG1:66512933|rev|-	0	0.0	1	0.904375269206	1
chr3|ARL8B:5216099|ARL8B:5215702|rev|+	1	0.867950937284	0	0	1
chr5|MYO10:16779654|MYO10:16783578|rev|-	1	0.885298638242	1	0.889816646742	2
chr15|MYO1E:59487660|MYO1E:59510286|rev|-	0	0.0	1	0.900486426287	1
chr2|ZRANB3:135965004|ZRANB3:135988497|rev|-	1	0.890737199607	0	0	1
chr22|CRKL:21288532|CRKL:21288067|dup|+	0	0.0	1	0.0666967899953	1
chr12|TMTC2:83251359|TMTC2:83250789|dup|+	1	0.724811188325	0	0	1
chr20|CBFA2T2:32211102|CBFA2T2:32207323|rev|+	1	0.89274446116	1	0.905427656243	2
chr18|RBBP8:20576425|RBBP8:20570900|rev|+	0	0.0	1	0.909792737232	1
chr6|YIPF3:43480499|YIPF3:43481189|rev|-	0	0.0	1	0.889816646742	1
chr12|FBXW8:117402659|FBXW8:117383169|rev|+	1	0.893028307286	0	0	1
chr14|SCFD1:31177271|SCFD1:31175029|rev|+	1	0.892859352696	0	0	1
chr15|CYFIP1:22947086|CYFIP1:22940728|rev|+	1	0.859095283518	0	0	1
chr6|DEK:18256592|DEK:18258636|rev|-	1	0.880912337711	1	0.0431143062218	2
chr2|BCS1L:219524941|CTDSP1:219266837|rev|+	1	0.00114708852105	0	0	1
chr1|USP48:22073560|USP48:22084276|rev|-	1	0.0287140064152	0	0	1
chr3|DLG1:196778448|DLG1:196796131|rev|-	1	0.00377110242192	0	0	1
chr17|CNTROB:7840135|MPDU1:7489264|rev|+	0	0.0	1	0.000177021341976	1
chr13|PAN3:28854678|PAN3:28834584|rev|+	0	0.0	1	0.909420583764	1
chr11|ZBTB44:130130751|ZBTB44:130131824|dup|-	1	0.892859352696	2	0.323578096258	3
chr1|ARID4B:235392546|ARID4B:235394504|rev|-	1	0.892137314723	0	0	1
chr6|POLH:43555226|CNPY3:42905455|rev|+	0	0.0	1	0.000177021341976	1
chr2|CCDC148:159165945|CCDC148:159201830|rev|-	1	0.892136942135	0	0	1
chr13|TDRD3:61041513|TDRD3:61013822|rev|+	1	0.885298638242	0	0	1
chr5|FAM13B:137320946|FAM13B:137324004|rev|-	0	0.0	3	0.998700236688	3
chr1|MIER1:67428843|MIER1:67411833|rev|+	0	0.0	1	0.897346588677	1
chr14|KTN1:56086030|KTN1:56078737|rev|+	2	0.289470411164	0	0	2
chr6|ARHGAP18:129932678|ARHGAP18:129939997|rev|-	1	0.746176345908	0	0	1
chr1|ZCCHC17:31811895|ZCCHC17:31810022|rev|+	1	0.892859352696	0	0	1
chr13|SUGT1:53233384|SUGT1:53231667|rev|+	0	0.0	1	0.875467873599	1
chr8|FBXO25:385707|FBXO25:381341|rev|+	2	0.00109552624824	0	0	2
chr6|EPB41L2:131247745|EPB41L2:131277639|rev|-	0	0.0	1	0.745625563484	1
chr7|TPST1:65751696|TPST1:65751498|dup|+	0	0.0	1	0.909420122463	1
chr2|GTF2A1L:48898819|GTF2A1L:48869541|rev|+	1	0.0652555689946	0	0	1
chr1|GNB1:1747195|GNB1:1770677|rev|-	1	0.859095283518	0	0	1
chr7|CRCP:65599361|CRCP:65592691|rev|+	1	0.00919811628378	1	0.000299864091672	2
chr11|PICALM:85707869|PICALM:85714494|rev|-	0	0.0	2	0.00072769982215	2
chr1|UBAP2L:154232505|UBAP2L:154231453|rev|+	1	0.867951326457	0	0	1
chr10|PARD3:34688258|PARD3:34985347|rev|-	1	0.805838523782	1	0.875468238019	2
chr5|ARHGEF28:73136585|ARHGEF28:73128163|rev|+	1	0.767956359889	0	0	1
chr9|LPAR1:113734353|LPAR1:113735838|rev|-	8	0.999999721485	4	0.999654377726	12
chr17|INTS2:59981821|INTS2:59996874|rev|-	0	0.0	1	0.907956242884	1
chr3|NMD3:160953000|NMD3:160942718|rev|+	1	0.799724075748	0	0	1
chr3|KIF15:44835918|KIF15:44835709|dup|+	1	0.89208724188	0	0	1
chr9|UBAP2:33960824|UBAP2:33989124|rev|-	0	0.0	1	0.875467969509	1
chr4|KLHL8:88116476|KLHL8:88116842|dup|-	0	0.0	1	0.878199697988	1
chr12|MED13L:116534474|MED13L:116549317|rev|-	1	0.00204081067987	0	0	1
chr20|ATP9A:50290692|ATP9A:50292747|rev|-	0	0.0	1	0.909420583764	1
chr2|ZC3H6:113057606|ZC3H6:113057426|dup|+	2	0.955167796785	3	0.686806100331	5
chr15|BTBD1:83710480|BTBD1:83718930|rev|-	0	0.0	1	0.588425274832	1
chr9|TNC:117838311|TNC:117838854|rev|-	1	0.859094891685	0	0	1
chr22|GGA1:38019640|GGA1:38019334|rev|+	0	0.0	1	0.895622180608	1
chr8|CSPP1:68028357|CSPP1:68018140|rev|+	1	0.875181790057	1	0.839274326536	2
chr2|ACVR2A:148657467|ACVR2A:148653870|rev|+	0	0.0	1	0.883093886657	1
chrX|CDKL5:18528974|CDKL5:18525055|rev|+	2	0.985771426716	0	0	2
chr15|TTBK2:43120126|TTBK2:43132631|rev|-	1	0.82193024309	1	0.904375128334	2
chr7|SND1:127361454|SND1:127344893|rev|+	1	0.880912337711	0	0	1
chr12|ZNF740:53579260|KRT7:52632464|rev|+	0	0.0	1	6.7362162974e-05	1
chr15|PDE8A:85658718|PDE8A:85657104|rev|+	1	0.844382595258	0	0	1
chr19|CDC37:10506604|YIPF2:11034868|rev|-	1	0.000240782957213	0	0	1
chr8|PCM1:17810695|PCM1:17808124|rev|+	0	0.0	1	0.907956242884	1
chr19|AXL:41754725|AXL:41754419|rev|+	0	0.0	1	0.909064182462	1
chr8|TMEM68:56663523|TMEM68:56676539|rev|-	0	0.0	1	0.0604118938388	1
chr2|GFPT1:69585461|GFPT1:69597240|rev|-	0	0.0	1	0.866943127252	1
chr1|CHD1L:146747921|CHD1L:146726525|rev|+	1	0.767956359889	0	0	1
chrX|DDX26B:134690225|DDX26B:134679348|rev|+	0	0.0	2	0.98797358682	2
chr6|SEC63:108225833|SEC63:108246136|rev|-	1	0.892137314723	0	0	1
chrX|ZFX:24197887|ZFX:24190832|rev|+	1	0.0873371536373	0	0	1
chr1|ZBTB41:197141290|ZBTB41:197161029|rev|-	1	0.845046658569	0	0	1
chr15|CASC4:44673174|CASC4:44620883|rev|+	0	0.0	1	0.847178842235	1
chr8|POLB:42218883|POLB:42210037|rev|+	0	0.0	1	0.745625583095	1
chr3|PPARG:12458653|PPARG:12421203|rev|+	1	0.767956359889	0	0	1
chr12|DNM1L:32866305|DNM1L:32861087|rev|+	0	0.0	1	0.883094077094	1
chr18|CEP192:13019205|CEP192:12999420|rev|+	1	0.74617572535	0	0	1
chr15|SEMA4B:90764997|SEMA4B:90760671|rev|+	1	0.890737199607	0	0	1
chr11|CD44:35226187|CD44:35222629|rev|+	1	0.88851430068	0	0	1
chr20|LAMA5:60884772|LAMA5:60886840|rev|-	0	0.0	1	5.46870913336e-05	1
chr4|SEC24B:110442782|SEC24B:110442273|rev|+	0	0.0	1	0.870027380706	1
chr13|N6AMT2:21305980|N6AMT2:21306260|dup|-	0	0.0	2	0.974919838043	2
chr10|FRA10AC1:95436410|FRA10AC1:95447206|rev|-	1	0.0384747751085	0	0	1
chr2|THNSL2:88482592|THNSL2:88482218|rev|+	1	0.0952738721705	0	0	1
chr9|RPS6:19379485|RPS6:19380235|rev|-	0	0.0	1	0.909792528215	1
chr15|SLTM:59204762|SLTM:59209198|rev|-	2	0.348926657362	2	0.288096281789	4
chr7|MLL3:151935792|MLL3:151948051|rev|-	0	0.0	1	0.909420583764	1
chr14|PSEN1:73640415|PSEN1:73614503|rev|+	0	0.0	1	0.870027380706	1
chr20|NFATC2:50048604|NFATC2:50052298|rev|-	1	0.081563665635	0	0	1
chr6|HLA-L:30229256|HLA-H:29857484|rev|+	1	0.000145199064058	0	0	1
chr2|HEATR5B:37246952|HEATR5B:37247979|rev|-	0	0.0	1	0.907248075562	1
chr1|ZNF644:91403042|ZNF644:91447927|rev|-	0	0.0	1	0.875468238019	1
chr10|ATRNL1:116889297|ATRNL1:116879949|rev|+	0	0.0	1	0.883094077094	1
chr1|DAP3:155695810|DAP3:155695173|rev|+	0	0.0	1	0.883093983492	1
chr7|LMBR1:156619299|LMBR1:156629579|rev|-	0	0.0	2	0.990264746636	2
chr17|TBCD:80730383|TBCD:80721841|rev|+	1	0.739050112475	0	0	1
chr1|PADI4:17668897|SZRD1:16719726|rev|+	1	0.00121327308522	0	0	1
chr14|ZBTB1:64990120|ZBTB1:64988205|rev|+	1	0.0266046074986	0	0	1
chr2|SESTD1:180036847|SESTD1:180056593|rev|-	0	0.0	1	0.857516544497	1
chr2|ANKMY1:241420354|ANKMY1:241465266|rev|-	1	0.746176345908	0	0	1
chr7|MPP6:24708279|MPP6:24663285|rev|+	0	0.0	1	0.905428525453	1
chr7|FAM185A:102401858|FAM185A:102398301|rev|+	1	0.746176345908	0	0	1
chr4|VEGFC:177632653|VEGFC:177650900|rev|-	1	0.78784826537	0	0	1
chr10|ASCC1:73887840|ASCC1:73892939|rev|-	0	0.0	1	0.687914602849	1
chr20|ARFGEF2:47570327|ARFGEF2:47557736|rev|+	0	0.0	1	0.837120052492	1
chr2|FAM228B:24369956|FAM228B:24357989|rev|+	1	0.892858172217	1	0.429064376238	2
chr6|HLA-A:29912393|HLA-H:29858041|rev|+	5	6.7696484188e-09	5	2.10362325579e-18	10
chr10|FBXW4:103427643|FBXW4:103436193|rev|-	0	0.0	1	0.883094077094	1
chr5|GOLPH3:32135678|GOLPH3:32143986|rev|-	0	0.0	2	0.939623902246	2
chr12|CLIP1:122812494|CLIP1:122812973|rev|-	1	0.720995681286	0	0	1
chr11|IPO7:9463744|IPO7:9459301|rev|+	1	0.0749856309927	0	0	1
chr9|KIAA2026:5968019|KIAA2026:5988545|rev|-	1	0.880912337711	0	0	1
chr2|TIA1:70451686|TIA1:70463307|rev|-	1	0.875180248111	0	0	1
chr1|INADL:62456036|INADL:62228530|rev|+	0	0.0	1	0.0733975789808	1
chr16|SRCAP:30740893|SRCAP:30740287|rev|+	1	0.890738336758	0	0	1
chr13|DIS3:73342923|DIS3:73351631|rev|-	0	0.0	1	0.0636764035851	1
chr2|TSN:122516382|TSN:122514816|rev|+	0	0.0	1	0.839274232485	1
chr1|IPP:46179918|IPP:46207004|rev|-	1	0.836144151545	0	0	1
chr5|PAPD4:78964851|PAPD4:78915435|rev|+	0	0.0	1	0.745625563484	1
chr1|SDF4:1158624|SDF4:1159348|rev|-	0	0.0	2	2.13886839994e-05	2
chr4|FAM160A1:152510078|FAM160A1:152403676|rev|+	0	0.0	1	0.909792939275	1
chr6|DEF6:35280549|DEF6:35280079|rev|+	1	0.89111836723	1	0.866943302968	1
chr2|NCKAP1:183799480|NCKAP1:183850955|rev|-	1	0.787848806082	0	0	1
chr18|RALBP1:9525849|RALBP1:9524592|rev|+	1	0.848516253076	0	0	1
chr1|TBX15:119466059|TBX15:119474455|rev|-	0	0.0	1	0.847178842235	1
chr6|C6orf136:30619243|C6orf136:30618771|rev|+	0	0.0	1	0.793755252451	1
chr12|NFYB:104517004|NFYB:104520022|rev|-	0	0.0	1	0.857516544497	1
chr2|FN1:216238045|FN1:216256537|rev|-	1	0.845047068994	1	0.875468238019	2
chr3|ITPR1:4777038|ITPR1:4738831|rev|+	0	0.0	1	0.847178842235	1
chr10|FAM178A:102685776|FAM178A:102683732|rev|+	0	0.0	2	0.988763837801	2
chr11|TBCEL:120930794|TBCEL:120916383|rev|+	2	0.981268004217	0	0	2
chr10|FAM188A:15858834|FAM188A:15889942|rev|-	1	0.859094891685	1	0.733854219381	2
chr6|EXOC2:592469|EXOC2:619543|rev|-	1	0.893027516891	0	0	1
chr8|RAB11FIP1:37734627|RAB11FIP1:37735069|dup|-	1	0.0952738721705	0	0	1
chr12|LARP4:50835426|LARP4:50824278|rev|+	0	0.0	1	0.733854114385	1
chr6|MTHFD1L:151358253|MTHFD1L:151277131|rev|+	0	0.0	1	0.712016223165	1
chr15|UACA:70979879|UACA:70991999|rev|-	0	0.0	1	0.745625624345	1
chr15|CHD2:93545547|CHD2:93540187|rev|+	0	0.0	1	0.85751646874	1
chr1|USP33:78177432|USP33:78178966|rev|-	1	0.875181790057	0	0	1
chr15|AKAP13:86253876|AKAP13:86207794|rev|+	0	0.0	1	0.907248075562	1
chr12|ATXN2:111990084|ATXN2:111993723|rev|-	1	0.889886555762	0	0	1
chr9|MSANTD3-TMEFF1:103279053|MSANTD3-TMEFF1:103261047|rev|+	0	0.0	1	0.839274326536	1
chr1|EPS15:51871577|EPS15:51874004|rev|-	1	0.848516253076	1	0.904375269206	1
chr1|FAM73A:78280916|FAM73A:78267016|rev|+	0	0.0	1	0.860964105906	1
chr7|MLL3:151891525|MLL3:152009031|rev|-	1	0.000524933522705	0	0	1
chr17|RNF213:78343667|RNF213:78343302|rev|+	1	0.798811581554	0	0	1
chr15|USP3:63855207|USP3:63824846|rev|+	0	0.0	1	0.889816646742	1
chr18|AFG3L2:12366964|AFG3L2:12371690|rev|-	0	0.0	1	0.851004520312	1
chr5|NIPBL:36976504|NIPBL:36953720|rev|+	2	0.228317048805	0	0	2
chr15|TRPM7:50862084|TRPM7:50906038|rev|-	0	0.0	1	0.839274135181	1
chr2|FARP2:242415402|FARP2:242373573|rev|+	1	0.76417346727	0	0	1
chr11|NR1H3:47283569|NR1H3:47282792|rev|+	1	0.285852705874	0	0	1
chr2|C2orf42:70406664|C2orf42:70409129|rev|-	1	0.893027100886	0	0	1
chr7|ACTR3B:152522207|ACTR3B:152497616|rev|+	0	0.0	1	0.907248075562	1
chr6|CD2AP:47549801|CD2AP:47541800|rev|+	1	0.0486261688141	0	0	1
chr1|RLF:40668286|RLF:40654727|rev|+	0	0.0	2	0.984551626432	2
chr18|SPIRE1:12493071|SPIRE1:12496101|rev|-	0	0.0	1	0.907248075562	1
chr2|R3HDM1:136437894|R3HDM1:136432902|rev|+	1	0.82193024309	0	0	1
chr19|HKR1:37838774|HKR1:37838092|rev|+	1	0.0337119814271	0	0	1
chr1|ZMYM4:35865177|ZMYM4:35857813|rev|+	0	0.0	1	0.857516544497	1
chr7|PHF14:11101712|PHF14:11101418|rev|+	0	0.0	1	0.755723897422	1
chr2|HECW2:197135917|HECW2:197172809|rev|-	1	0.00248524291873	0	0	1
chr4|NEK1:170428188|NEK1:170477246|rev|-	0	0.0	1	0.875468151556	1
chr15|IGF1R:99251336|IGF1R:99250791|dup|+	1	0.880912337711	0	0	1
chr10|FAM53B:126370176|FAM53B:126370948|dup|-	1	0.767956359889	0	0	1
chr4|FAM193A:2702271|FAM193A:2701407|dup|+	1	0.767956359889	0	0	1
chr4|FIP1L1:54310270|FIP1L1:54292039|rev|+	1	0.739050662136	0	0	1
chr13|EPSTI1:43500472|EPSTI1:43544806|rev|-	1	0.875181790057	0	0	1
chr1|EVI5:93070864|EVI5:93101893|rev|-	0	0.0	1	0.687914488849	1
chr21|DOPEY2:37633030|DOPEY2:37619815|rev|+	1	0.890738336758	0	0	1
chr6|SAMD3:130505248|SAMD3:130505768|rev|-	0	0.0	1	0.907247752576	1
chr16|CDYL2:80718435|CDYL2:80719026|dup|-	0	0.0	2	0.282009920329	2
chr17|LIG3:33313150|LIG3:33310021|rev|+	0	0.0	1	0.866943466945	1
chr3|FSTL1:120123700|FSTL1:120128509|rev|-	1	0.848516253076	0	0	1
chr1|SDCCAG8:243471479|SDCCAG8:243456393|rev|+	1	0.37001251244	0	0	1
chr16|ITGAL:30506171|ITGAL:30505533|rev|+	0	0.0	1	0.857516544497	1
chr8|WWP1:87460742|WWP1:87454848|rev|+	1	0.888514662212	0	0	1
chr17|GOSR1:28819771|GOSR1:28808161|rev|+	0	0.0	1	0.904374982598	1
chr11|INTS4:77666988|INTS4:77692622|rev|-	0	0.0	1	0.907956242884	1
chr2|PASK:242079936|PASK:242080168|dup|-	1	0.727812055905	0	0	1
chr19|DNM2:10909248|DNM2:10906048|rev|+	1	0.00069358857372	0	0	1
chr3|ACAP2:195027240|ACAP2:195066046|rev|-	0	0.0	1	0.839274326536	1
chr2|PDIA6:10928823|PDIA6:10930959|rev|-	1	0.844382595258	1	0.875468151556	1
chr7|EZH2:148529726|EZH2:148544397|rev|-	1	0.867951326457	0	0	1
chr14|PNN:39648666|PNN:39648295|rev|+	0	0.0	1	0.907955990061	1
chr8|WDR67:124138927|WDR67:124138296|rev|+	1	0.836144151545	1	0.905428245545	1
chr8|CHD7:61714152|CHD7:61707545|rev|+	1	0.799724075748	2	0.987339675022	3
chr22|FAM118A:45726612|FAM118A:45723723|rev|+	0	0.0	1	0.907248075562	1
chr13|PAN3:28771483|PAN3:28748409|rev|+	0	0.0	1	0.905428525453	1
chr3|SCAP:47466975|SCAP:47470160|rev|-	0	0.0	1	0.883094077094	1
chr9|RAD23B:110074018|RAD23B:110062422|rev|+	1	0.034743541623	0	0	1
chr22|XRCC6:42043086|XRCC6:42024122|rev|+	1	0.83614459033	0	0	1
chr11|PICALM:85692172|PICALM:85722179|rev|-	0	0.0	1	0.0680499062874	1
chr3|SLC25A26:66313803|SLC25A26:66286968|rev|+	2	0.7027985488	0	0	2
chr3|PIGX:196455007|PIGX:196449286|rev|+	1	0.787848806082	0	0	1
chr9|MAMDC2:72659613|TJP2:71865951|rev|+	0	0.0	1	3.78630931453e-05	1
chr6|PHF3:64421258|PHF3:64356431|rev|+	1	5.60743364572e-05	0	0	1
chr13|KATNAL1:30801549|KATNAL1:30815223|rev|-	1	0.890737970562	0	0	1
chr5|AP3S1:115205825|AP3S1:115202367|rev|+	0	0.0	1	0.839274326536	1
chr3|GNB4:179131200|GNB4:179144030|rev|-	0	0.0	1	0.909792939275	1
chr4|PAPSS1:108565958|PAPSS1:108622441|rev|-	0	0.0	1	0.597145152534	1
chr8|EFR3A:132958880|EFR3A:132952746|rev|+	0	0.0	2	0.986500492715	2
chr18|TXNL1:54291519|TXNL1:54293688|rev|-	1	0.0367484945163	0	0	1
chr3|SEC62:169703653|SEC62:169694734|rev|+	0	0.0	1	0.909792737232	1
chr11|CREB3L1:46334470|CREB3L1:46333876|rev|+	0	0.0	1	0.907956242884	1
chr20|ASXL1:30956926|ASXL1:30954187|rev|+	0	0.0	4	0.927345282225	4
chr10|C10orf68:33165508|C10orf68:32871962|rev|+	0	0.0	1	6.40443712135e-05	1
chr2|CLK1:201719339|CLK1:201721708|rev|-	0	0.0	1	0.0502662874831	1
chr20|NFATC2:50090517|NFATC2:50092197|rev|-	1	0.0548598347981	0	0	1
chr14|MAP4K5:50901112|MAP4K5:50907159|rev|-	0	0.0	1	0.895622067744	1
chr1|DNAH14:225161855|DNAH14:225140372|rev|+	1	0.867951702652	0	0	1
chr12|ATXN2:111947353|ATXN2:111948386|rev|-	1	0.880912337711	0	0	1
chr8|MTUS1:17532695|MTUS1:17581342|rev|-	1	0.893028307286	0	0	1
chr5|ANKRD32:93990457|ANKRD32:93978978|rev|+	1	0.892137314723	0	0	1
chr21|IFNAR1:34726089|IFNAR1:34713305|rev|+	0	0.0	1	0.895622067744	1
chr17|TEX2:62289934|TEX2:62291602|dup|-	1	0.848516253076	0	0	1
chr1|DPYD:98015116|DPYD:98039526|rev|-	0	0.0	1	0.905428525453	1
chr5|PRELID2:145176005|PRELID2:145205763|rev|-	0	0.0	1	0.907247582573	1
chr11|RAB6A:73418465|RAB6A:73429763|rev|-	0	0.0	3	0.99890120669	3
chr12|LARP4:50835426|LARP4:50831518|rev|+	0	0.0	1	0.745625563484	1
chr1|DAP3:155697529|DAP3:155679564|rev|+	1	0.859094891685	0	0	1
chr12|VWF:6103581|CHD4:6700991|rev|-	0	0.0	1	3.63745028447e-05	1
chr16|BFAR:14738466|BFAR:14738131|dup|+	0	0.0	1	0.907956242884	1
chr1|KIF26B:245530669|KIF26B:245530136|dup|+	1	0.885298278903	0	0	1
chr4|KLHL2:166226877|KLHL2:166215511|rev|+	1	0.892859352696	0	0	1
chr3|BBX:107435696|BBX:107429299|rev|+	1	0.836143697623	0	0	1
chr14|HAUS4:23419523|HAUS4:23421892|rev|-	0	0.0	1	0.878200598813	1
chr2|EPCAM:47601187|EPCAM:47600602|rev|+	0	0.0	1	0.857516544497	1
chr14|MNAT1:61346553|MNAT1:61275043|rev|+	0	0.0	1	0.883093886657	1
chr10|FAM178A:102703885|FAM178A:102697159|rev|+	1	0.845046658569	0	0	1
chr22|SPECC1L:24765288|SPECC1L:24698163|rev|+	0	0.0	2	0.987059491425	2
chr16|NETO2:47162236|NETO2:47165936|rev|-	1	0.867951702652	0	0	1
chr10|DDX21:70720005|DDX21:70719562|dup|+	0	0.0	2	0.990134965187	2
chr5|GUSBP1:21497305|GUSBP1:21491430|rev|+	1	3.68743807029e-05	0	0	1
chr2|R3HDM1:136418963|R3HDM1:136379064|rev|+	1	0.885294397713	0	0	1
chr18|ZNF236:74563895|ZNF236:74561482|rev|+	1	0.805838523782	0	0	1
chr6|ATXN1:16522858|ATXN1:16658132|rev|-	1	0.797353130342	0	0	1
chr10|JMJD1C:65140078|JMJD1C:65140242|dup|-	0	0.0	1	0.900486426287	1
chr1|USP48:22027991|USP48:22030111|rev|-	0	0.0	1	0.733854219381	1
chr1|C1orf101:244716116|C1orf101:244715624|dup|+	0	0.0	1	0.900486426287	1
chr3|SKIL:170109048|SKIL:170077487|rev|+	0	0.0	1	0.909792939275	1
chr17|RPH3AL:131559|RPH3AL:177370|rev|-	1	0.798811581554	0	0	1
chr2|BIRC6:32836649|BIRC6:32820101|rev|+	1	0.888514662212	0	0	1
chr3|PHF7:52448603|PHF7:52446827|rev|+	0	0.0	1	0.909420583764	1
chr21|BRWD1:40578034|BRWD1:40601362|rev|-	0	0.0	1	0.543983035988	1
chr1|RERE:8555123|RERE:8617582|rev|-	1	0.875179391432	1	0.907247034731	1
chr1|MFSD2A:40421057|MACF1:39815150|rev|+	0	0.0	1	0.0680499062874	1
chr16|LONP2:48337216|LONP2:48311249|rev|+	0	0.0	1	0.895622180608	1
chr15|PIAS1:68457142|PIAS1:68434284|rev|+	1	0.885298638242	0	0	1
chr20|CSRP2BP:18123563|PET117:18122852|rev|+	1	0.859094486336	0	0	1
chr20|POFUT1:30804524|POFUT1:30803072|rev|+	1	0.890738336758	0	0	1
chr11|ARHGEF12:120348235|ARHGEF12:120343759|rev|+	0	0.0	2	0.988476349173	2
chr9|NFX1:33319125|NFX1:33294418|rev|+	0	0.0	1	0.905428525453	1
chr17|TBCD:80869665|TBCD:80858527|rev|+	0	0.0	1	0.909420583764	1
chr5|RARS:167924353|RARS:167915607|rev|+	1	0.890738336758	0	0	1
chr6|HLA-DRB5:32487147|HLA-DRB1:32548633|rev|-	7	7.15761594298e-28	7	2.25280287534e-31	14
chr10|CAMK1D:12858327|CAMK1D:12833157|rev|+	1	0.885295376361	0	0	1
chr1|LZIC:9991949|LZIC:9996685|rev|-	0	0.0	1	0.866943302968	1
chr11|EIF3M:32611187|EIF3M:32610140|rev|+	0	0.0	1	0.909064361694	1
chr1|CEP350:179975702|CEP350:179972309|rev|+	0	0.0	1	0.90724791681	1
chr6|ENPP1:132198301|ENPP1:132190498|rev|+	1	0.885298638242	0	0	1
chr4|USO1:76711950|USO1:76711303|rev|+	1	0.736887532881	0	0	1
chr15|VPS13C:62299507|VPS13C:62306191|rev|-	2	0.982052544702	0	0	2
chr7|C7orf43:99752885|EPHB4:100417918|rev|-	1	0.0959515215027	0	0	1
chr2|CERS6:169574488|CERS6:169547544|rev|+	0	0.0	1	0.870026920054	1
chr1|SIPA1L2:232596633|SIPA1L2:232607274|rev|-	1	0.89274446116	0	0	1
chr11|CWF19L2:107260800|CWF19L2:107289013|rev|-	0	0.0	1	0.900486426287	1
chr2|PIKFYVE:209167077|PIKFYVE:209165661|rev|+	1	0.875181790057	0	0	1
chr4|PALLD:169825057|PALLD:169812073|rev|+	0	0.0	1	0.857516544497	1
chr10|APBB1IP:26802589|APBB1IP:26800676|rev|+	0	0.0	1	0.889816646742	1
chr12|SPPL3:121220458|SPPL3:121222396|rev|-	1	0.391315519522	1	0.900485896809	2
chr2|NBAS:15601325|NBAS:15618413|rev|-	1	0.798811581554	0	0	1
chr8|ASPH:62593527|ASPH:62596747|rev|-	0	0.0	3	0.85070111456	3
chr15|GALK2:49531564|GALK2:49528048|rev|+	0	0.0	1	0.897346588677	1
chr9|ADAMTS13:136303486|ADAMTS13:136302869|rev|+	1	0.767956359889	0	0	1
chr8|SULF1:70414203|SULF1:70408000|rev|+	0	0.0	1	0.901877829072	1
chr11|ARCN1:118455359|ARCN1:118454524|rev|+	0	0.0	2	0.987082554313	2
chr1|PTPRU:29587415|PTPRU:29585017|rev|+	1	0.0932775203637	0	0	1
chr2|ANKRD44:197872530|ANKRD44:197873755|rev|-	0	0.0	1	0.586587710287	1
